smiles,jnk3
COc1ccc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(NC4CCCCC4)n3)c2c1,1
C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2cscn2)CC1,1
C=CCn1c(SCC(=O)Nc2sccc2C(N)=O)nc2sc(C)c(C)c2c1=O,1
c1ccc2cc(-n3cnnc3-c3ccncc3)ccc2c1,1
Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,1
c1cc(-n2cnc(N3CCOCC3)n2)ccc1Nc1ncc2ccc(-c3cnoc3)cc2n1,1
c1ccc(-c2[nH]ncc2-c2ccnc3ccccc23)nc1,1
O=C1c2ccccc2C(=O)C1c1ccncc1,1
O=C(NCCCN1CCCC1=O)c1cnccc1Nc1nc(-c2cc(Br)ccc2F)nc2nccnc12,1
Sc1nnc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,1
Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(-c3ccncc3)cc2)n1,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1F,1
c1cc(-c2nocc2C2CC2)cc(Nc2ccc(N3CCOCC3)cc2)n1,1
NC(=N[N+](=O)[O-])NN=Cc1ccc(-c2cccc([N+](=O)[O-])c2)o1,1
O=Nc1c(O)n(Cc2cc(F)cc3c2OCOC3)c2ccc(OC(F)(F)F)cc12,1
Oc1nnc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,1
O=C1NC(=O)C(=Cc2ccc3nccnc3c2)S1,1
N#Cc1c(NC(=O)c2ccccc2)sc2c1CCCC2,1
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(-c3ccccc3C)nncc2c1,1
O=C(Cc1ccc(F)c2cnccc12)Nc1scc(Br)c1-c1ncn[nH]1,1
NC(=O)c1ccsc1NC(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1,1
O=Nc1c(O)n(Cc2cc(F)cc3c2OCOC3)c2ccccc12,1
COC(=O)c1sccc1NC(=O)Cc1ccc(C(F)(F)F)cc1,1
CCCn1cc(NC(O)c2cc(-c3cccc(Br)c3)no2)cn1,1
NC(=O)c1ccccc1Nc1cc(Oc2ccc(Br)cc2)ncc1C(F)(F)F,1
CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,1
OC1CCC(c2[nH]ncc2-c2ccnc(NC3CCCC3)n2)CC1,1
O=C(COC(=O)c1n[nH]c2ccccc12)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,1
O=C(O)c1cnc2c(Cl)cc(Cl)c(Cl)c2c1O,1
COC(=O)c1c(C)csc1NC(=O)Cc1cccc2nccnc12,1
NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,1
Cc1nnc(-c2sccc2NC(=O)Cc2cccc3ccccc23)o1,1
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)n1,1
O=c1n(C2CCNCC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,1
CCCn1c(C2CCNCC2)nc(-c2ccc(Cl)c(Cl)c2)c1-c1ccnc(NC2CCCCC2)n1,1
CS(=O)(=O)N(c1ccc(-c2cnc3ccc4ccncc4c3c2)cc1)S(C)(=O)=O,1
O=C(Nc1ccccc1N1CCOCC1)c1ccc(Br)o1,1
ON=C1c2ccccc2-c2c1nc1ccccc1[n+]2O,1
N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-c1ncco1,1
CC(C)(C)Oc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)cc1,1
CCNC(=O)N1CCCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,1
CC(=O)N(C(C)=O)c1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,1
c1ccc(Nc2ccc3c(-c4ccccc4)[nH]nc3c2)cc1,1
N#Cc1ccc2ccc(=O)n(CC(=O)Nc3scc(Br)c3-c3ncn[nH]3)c2c1,1
NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccccn4)c3c2)cc1,1
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,1
COc1cc2c(cc1Cl)C(c1cccc(Br)c1)=NCC2,1
COc1ccc2c(c1)nc(-c1ccc3ccccc3c1)n2-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,1
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2S(=O)(=O)c1ccccc1,1
COc1cc(C)c(N2CCN(C(C)C)CC2)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,1
O=C(O)c1cnc2c(ccc3ccccc32)c1O,1
Cc1ccc(-c2ncn(-c3ccc(Nc4cc(-c5ccn(C)n5)c(F)cn4)cc3)n2)cn1,1
Cc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,1
Cc1nc(C)n(-c2ccc(Nc3cc(Nc4ccccc4C(N)=O)ccn3)cc2)n1,1
Nc1n[nH]c2nc3ccccc3nc12,1
CNC(=O)C(NC(=O)C1C=C(c2[nH]ncc2-c2cccc(Cl)c2)C=N1)c1ccccc1,1
O=C(O)CCCN1C(=O)C(=Cc2ccc(-c3ccc(Br)cc3)o2)SC1=S,1
COc1cc(Cn2c(O)c(N=O)c3cc(F)ccc32)cc(OC)c1,1
Cc1ccc(-c2ncn(-c3ccc(Nc4cc(-c5ccn(C)n5)c(Cl)cn4)cc3)n2)cn1,1
Fc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1ccn(Cc2ccccc2)n1,1
COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCCC4)c3n2)cc1,1
COC(=O)c1sccc1NC(=O)Cc1ccc(-c2ccncc2)cc1,1
COC(=O)c1sccc1NC(=O)Cc1cccc2ccccc12,1
O=C(NC(CO)c1cc(Cl)cc(Cl)c1)C1C=C(c2[nH]ncc2-c2cccc(Cl)c2)C=N1,1
Cn1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)n1,1
COC(=O)c1cccc2c1-c1ccccc1C2=NO,1
O=C(C1C=C(c2[nH]ncc2-c2cccc(Cl)c2)C=N1)N1CCCC1,1
O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1ncn[nH]1,1
O=C(NC(CO)c1ccc(C(F)(F)F)cc1)C1C=C(c2[nH]ncc2-c2cccc(Cl)c2)C=N1,1
C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2cccc(C)n2)CC1,1
COc1ccc(Nc2ncc3nc(Nc4c(F)cccc4F)n(C4CCCC4)c3n2)cc1,1
NC(=O)c1ccccc1Nc1ccnc(Nc2ccc3c(c2)OCO3)c1,1
O=Nc1c(O)n(Cc2ccc(F)cc2)c2ccccc12,1
O=C(Cn1c(=O)ccc2c(C(F)(F)F)cccc21)Nc1scc(Br)c1-c1ncn[nH]1,1
O=C(NCc1ccc(F)c(F)c1)C1C=C(c2[nH]ncc2-c2cccc(Cl)c2)C=N1,1
CCOC(=O)c1c(C#N)csc1NC(=O)Cc1ccc(OC)cc1,1
O=C(Cc1ccc(C(F)(F)F)c2ncccc12)Nc1scc(Cl)c1-c1ncn[nH]1,1
COc1cc2c(cc1Cl)C(c1cccc(F)c1)=NCC2,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Br,1
COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,1
Cc1cccc(Nc2ccc3c(cnn3-c3cccc(C(=O)NCCN4CCN(C5CCC5)CC4)c3)c2)c1Cl,1
Cc1nc(SCCC(=O)O)c2ccccc2n1,1
COc1cc2c(cc1Cl)C(c1cccc(Cl)c1F)=NCC2,1
O=C(c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cc1)N1CCN(c2ccccc2)CC1,1
Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(-c5cccc(C#N)c5)n4)ccn3)cc2)n1,1
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,1
COC(=O)c1sccc1NC(=O)Cc1ccc(OC)cc1,1
COCCNC(=O)c1sccc1NC(=O)Cc1ccccc1,1
CN(C)c1nc2ccc1CCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CC2,1
O=C(C1CC1)N1CCCC(Nc2nccc(-n3c(-c4ccc5ccccc5c4)nc4cc(O)ccc43)n2)C1,1
C=S(O)(O)=CCCOc1cccc2c1ccn2-c1ccnc(NC2CCC(C(=O)N3CCC(O)CC3)CC2)n1,1
O=Nc1c(O)n(Cc2cc(F)cc3c2OCOC3)c2cc([N+](=O)[O-])ccc12,1
COc1ccc(Oc2cc(Nc3cc(F)ccc3C(N)=O)c(C(F)(F)F)cn2)cc1,1
O=C(NCc1ccc(S(=O)(=O)N2CCC(n3nnc4ccccc43)CC2)s1)c1ccc(Cl)cc1,1
CN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,1
COc1cc(OC)c(C=C2C(=O)Nc3ccccc32)c(OC)c1,1
CCOc1ccc(CC(=O)Nc2c(C(N)=O)oc3ccccc23)cc1OCC,1
COc1cc(CN=C(C)C(C#N)C(N)=O)cc(OC)c1OC,1
Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4c(C)n[nH]c4C)ccn3)cc2)n1,1
CCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3n2C(Cc2ccc(OC)cc2)CC3)n1,1
Cn1ccc(-c2nc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,1
Fc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1ccn(CCc2ccccc2)n1,1
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1,1
CN(C)C(=O)c1ccc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)cc1,1
CC(Sc1ccc2ccccc2n1)C(=O)O,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(C(=O)N(C)C)cc2)ncc1C(F)(F)F,1
Cc1nc(CSc2nc3nncc-3c(O)n2-c2ccccc2)cs1,1
O=C(NC(CO)c1ccc(F)c(F)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,1
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2)cn1,1
CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4cccc(Cl)n4)c3c2)cc1,1
COc1cc(N2CCOCC2)ccc1Nc1cc(Nc2ccccc2C(=O)N(C)C)c(C(F)(F)F)cn1,1
COc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,1
CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,1
COc1cccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)c1,1
O=C(Cn1c(=O)ccn2nc(C(F)(F)F)cc12)Nc1scc(Br)c1-c1ncn[nH]1,1
CN1CCN(c2ncn(-c3ccc(Nc4nccc(-c5cc(F)cc(N6CCOCC6)c5)n4)cc3)n2)CC1,1
COc1ccc(CC(=O)Nc2scc(C)c2-c2nc(C)n[nH]2)cc1,1
O=Nc1c(O)n(Cc2cc(F)cc3c2OCOC3)c2cc(Br)ccc12,1
CCc1ccc(-n2c(SCC(=O)Nc3cc(C)n[nH]3)nc3nncc-3c2O)cc1,1
Fc1ccc(-c2c(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)noc2C2CC2)cc1,1
N#Cc1c(NCc2ccccc2)ccnc1NCc1cccnc1,1
O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21,1
NC(=O)c1ccccc1Nc1cc(Oc2cccc(Cl)c2)ncc1C(F)(F)F,1
N#CC(c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1,1
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,1
O=C1c2ccccc2-c2n[nH]c3cccc1c23,1
C[SH](=O)(O)N=C1CCC(Nc2nccc(-n3nnc4ccccc43)n2)CC1,1
O=C1C=CC(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)=CC1,1
C#CCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,1
O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5[nH]cnc5cc4nc3-c3ccccc3)cc2)CC1,1
O=c1c(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)oc2ccccc12,1
O=C(O)c1ccc(-c2n[nH]c3cc(Nc4ccccc4Cl)ccc23)cc1,1
CN(C)CC(=O)N1CCc2c(sc(NC(=O)c3cccc4ccccc34)c2C#N)C1,1
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccn4)ccc32)c1,1
CCC(=O)Nc1ccc2c(N=O)c(O)n(Cc3cc(F)cc4c3OCOC4)c2c1,1
N#Cc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,1
Oc1ccc2c(c1)nc(-c1ccc3ccccc3c1)n2-c1ccnc(NC2CCCCC2)n1,1
Cc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1,1
COc1cc2c(cc1Cl)C(c1ccc3ccccc3c1)=NCC2,1
Cc1ccc(-c2ncn(-c3ccc(Nc4ncc5ccc(-c6cn[nH]c6)cc5n4)cc3)n2)cn1,1
COc1cc(-c2ccc3c(c2)NC(=O)c2ccc(-c4ccccc4NS(C)(=O)=O)cc2N3)cc(OC)c1OC,1
Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1ncn[nH]1,1
CCc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,1
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOC1,1
COc1cc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)ccc1N1CCOCC1,1
O=C(c1ccccc1)c1ccc(N2CCOCC2)cc1O,1
CN(C)c1cc2cc(n1)CCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CCC2,1
NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc3c(c2)OCO3)ncc1C(F)(F)F,1
CC(Nc1cc(-c2nnc(O)n2-c2ccc3ccccc3c2)ccn1)c1ccccc1,1
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2-c2cnn(C)c2)cn1,1
COc1cc2ncnc(Nc3ccc(NC(=O)c4ccccc4)cc3)c2cc1OC,1
CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)[nH]nc2c1,1
C=Cc1cccc2c1c(N=O)c(O)n2Cc1cc(F)cc2c1OCOC2,1
O=C(NCc1ccccc1)C1C=C(c2[nH]ncc2-c2cccc(Cl)c2)C=N1,1
O=Nc1c(O)n(Cc2ccccc2)c2ccc(Br)cc12,1
O=Nc1c(O)n(Cc2ccccc2F)c2ccccc12,1
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,1
N#Cc1c(NC(=O)c2ccsc2)sc2c1CCCC2,1
CNC(=O)C(NC(=O)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1)c1ccccc1,1
COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,1
COC(=O)c1c(C)csc1NC(=O)Cc1ccc(OCCCN2CCCC2)cc1,1
NC(=O)c1ccccc1Nc1ccnc(Oc2ccc(N3CCNCC3)cc2)c1,1
COc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)ccc1N1CCOCC1,1
Oc1nnc(-c2ccnc(Nc3nccs3)c2)n1-c1ccc2ccccc2c1,1
NC(=O)c1ccccc1Nc1cc(Oc2ccc3c(c2)OCO3)ncc1C(F)(F)F,1
O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,1
COc1ccccc1Oc1cc(Nc2ccccc2C(N)=O)c(C(F)(F)F)cn1,1
CCCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,1
O=C(NC1c2ccccc2CC1O)C1C=C(c2[nH]ncc2-c2cccc(Cl)c2)C=N1,1
NC(=O)c1ccccc1Nc1cc(Oc2ccc(OC(F)(F)F)cc2)ncc1C(F)(F)F,1
Oc1cccc(-c2nc3ccccc3n2-c2ccnc(NC3CCCNC3)c2)c1,1
N#Cc1csc(NC(=O)CN2C(=O)CCc3ccccc32)c1-c1ncn[nH]1,1
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(-c6ccccn6)n5)cc4)nc3c2)cn1,1
C#CCN1CCN(c2c(F)cccc2NC(=O)c2ccc(Br)o2)CC1,1
CNc1ncc2nc(Nc3ccccc3F)n(C3CCCC3)c2n1,1
C=C1C(=Cc2c(O)[nH]c3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc23)CC(C)=C1C(=O)N1CCN(C)CC1,1
CCNC(=O)N1CCC(Nc2nccc(-c3c(-c4ccccc4)[nH]c4ccccc34)n2)CC1,1
CN(C)S(=O)(=O)c1ccc2[nH]c(O)c(Cc3cc4c([nH]3)=CCCC=4)c2c1,1
CC(NC(=O)C1C=C(c2[nH]ncc2-c2cccc(Cl)c2)C=N1)c1ccccc1,1
Cn1cc(-c2ncco2)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)n1,1
Oc1nnc(-c2ccnc(NC3CCCOC3)c2)n1-c1ccc2ccccc2c1,1
Cn1sc(=O)n(Cc2ccccc2)c1=O,1
