smiles,gsk3
CCN1CCN(c2ccc(Nc3ncc(C#N)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,1
CCN(CC)c1ccc(NN=C2C(=O)NN=C2c2ccc(OC)cc2)cc1,1
Cc1cc(Nc2nc(Sc3ccc(NS(C)(=O)=O)cc3)nc3ccccc23)n[nH]1,1
Fc1cc(F)cc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)c1,1
CC1COc2c(NCCCn3ccnc3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,1
Cn1sc(=O)n(-c2cccc3ccccc23)c1=O,1
O=C(NC(CO)c1ccccc1)N1CC=C(c2c[nH]c3ncccc23)CC1,1
Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12,1
COc1cccc(CSc2nnc(-c3ccccc3)o2)c1,1
Cc1c(-c2cccc(OCc3ccccc3)c2)c2c(N)ncnc2n1C1CC(CN2CCCC2)C1,1
CSc1nc(O)c(Cl)c(NC2OC(CO)C(O)C(O)C2O)n1,1
Fc1cccc(CNc2nnc(-c3ccc4c(c3)CCO4)o2)c1,1
Cn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,1
CSc1nc(SCC(N)=O)c2c3c(sc2n1)CN(C)CC3,1
COC(=O)c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,1
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(C(F)(F)F)ccc12,1
O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCCCc1ccc(c(N3CCCC3)n1)CCCCn1cc2c2ccccc21,1
COc1cc(C=NNc2nc(-c3ccccc3)nc3c2cnn3-c2ccccc2)ccc1O,1
O=C1OCC(=Cc2ccc(O)cc2)C1c1ccc(O)cc1,1
CNCC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,1
O=C1NC(=O)C(c2cncc3ccoc23)=C1C1=CN2CCN(C(=O)N3CCOCC3)CC3=CC=CC1C32,1
CN1C(=O)CC(c2ccncc2)=NC1=NCC(=O)c1ccc(F)cc1,1
O=[N+]([O-])c1ccc2[nH]c3c(c2c1)CC(S)=Nc1ccccc1-3,1
Cc1c([N+](=O)[O-])c2ccc(O)cc2n1-c1ccccc1,1
CN(C)CC(=O)NC(COc1cncc(-c2ccc3cnccc3c2)c1)Cc1c[nH]c2ccccc12,1
NC(=O)c1cc2c(-c3ccc(Br)c(F)c3F)cncc2s1,1
Cc1occc1-c1nc(N)c(OCC(N)Cc2c[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,1
NCCOc1cccc(Nc2ccnc(N)n2)c1,1
Cc1ccc(-c2cc3nc(Br)cnc3[nH]2)cc1,1
COc1cnc(-c2ocnc2C(=O)NCc2ccncc2)cc1Cl,1
O=C(Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1ccc(Cl)cc1,1
COc1cc(-c2ccc3c(c2)Nc2ccc(CCOc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1OCC(O)CO,1
O=C(NCc1ccc(Cl)cc1)c1cc2c(-c3ccccc3)[nH]nc2s1,1
Nc1[nH]nc2ccc(-c3nnn(Cc4ccccc4)c3C3CC3)cc12,1
CCN(CC)CC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,1
NNc1nccc(Nc2ccccc2C(=O)O)n1,1
O=c1cc(-c2ccncc2)[nH]c(Cc2ccccc2)n1,1
COc1cccc(C(C)NC(=O)c2cc(C)c(-c3ccc4[nH]nc(C)c4c3)s2)c1,1
CCCOc1nc(NC(C)=O)cc(N)c1C#N,1
Cc1ccc2c(c1)NC(=O)c1ccccc1N2,1
COC(=O)c1nnn(-c2nonc2N)c1CN1CCc2ccccc21,1
Cc1cc(NC(=O)CCNC(=O)Nc2nc(C)c(-c3ccc(-n4cccn4)cc3)s2)no1,1
Nc1nnc(-c2cc3c(Oc4ccc(Cl)cc4)cncc3s2)o1,1
O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCn1cc2c2cccnc21,1
COc1ccccc1C1CN(c2cc(-c3ccncn3)cc(=O)n2C)CCO1,1
COc1ccc(CSc2nnc(-c3ccc4[nH]ncc4c3)o2)cc1C(F)(F)F,1
CCCC(=O)Nc1n[nH]c2cc(-c3ccncc3)ccc12,1
O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCCc1ccc(s1)CCCn1cc2c2cccnc21,1
COc1cc(F)ccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCO1,1
COc1ccc(N=Nc2c(O)n[nH]c2-c2cccc(OC)c2)cc1,1
CCCC(=O)Nc1n[nH]c2ncc(-c3cccc(F)c3F)cc12,1
CC(=O)Nc1ccc(Sc2nc(Nc3ccn[nH]3)c3ccccc3n2)cc1,1
NCc1ccc(-n2c(-c3nonc3N)nc3cnccc32)cc1,1
c1ccc(CCc2cn(-c3ccc4[nH]ncc4c3)nn2)cc1,1
CCN(CC)Cc1c(C(=O)NN=Cc2cccnc2)nnn1-c1nonc1N,1
Cc1cccc(C=C2Sc3ccc(C(=O)NCCN4CCCC4)cc3NC2=O)c1,1
Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nc3ccccc23)n[nH]1,1
CN1C(=O)CC(c2ccncc2)=NC1=CCCc1ccccc1,1
CNc1nc(N)c([N+](=O)[O-])c(Nc2ccccc2OC)n1,1
COc1ccc(OC)c(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c1,1
CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccc(O)cc4)ccc23)CC1,1
CCN(CC)C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,1
O=C1NC(=O)C(c2cccc(Cl)c2)C1=Nc1ccc(Cl)c(C(=O)O)c1,1
O=C1NC(=O)C(c2cccc(Cl)c2)C1=Nc1ccc(O)c(Cl)c1,1
O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCn2ccnc2)c2cc(Br)ccc12,1
CCOC(=O)c1cnc2ccc(OC)cc2c1Nc1ccc(N2CCN(C)CC2)cc1,1
Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2cccnc21,1
Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(C#N)ccc21,1
COc1cc(C2=C(c3c[nH]c4ccncc34)C(=O)NC2=O)cc(OC)c1OC,1
Cn1cc(C2=C(c3coc4cc(CO)ccc34)C(=O)NC2=O)c2cc(Br)ccc21,1
CCCC(=O)Nc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3cc(OCCN4CCCC4)ccc3n2)c1,1
COCCc1cccc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c12,1
CC(C)Oc1n[nH]c(O)c1C=C1C=Nc2ccccc21,1
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,1
CC1(C)CC(=O)C2C(=Nc3[nH]nc(C(F)(F)F)c3C2c2ccccc2F)C1,1
CC1COc2c(NCCCc3ccccc3)c(F)c(N)c3c(=O)c(C(N)=O)cn1c23,1
CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,1
Brc1ccc2c(c1)-c1[nH]ncc1C2,1
Nc1nonc1-n1nnc(C(=O)NCc2ccncc2)c1CN1CCCCC1,1
CN1CCN(S(=O)(=O)c2cccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)c2)CC1,1
c1csc(C2=Nn3c(nnc3-c3ccncc3)SC2)c1,1
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1F,1
Nc1ncnc2sc(Br)c(-c3ccc(NC(=O)Cc4cccc(Cl)c4)cc3)c12,1
Brc1ccc(-c2cc3nccnc3[nH]2)cc1,1
Cc1occc1-c1nc(N)c(OCC(N)Cc2c(Cl)[nH]c3ccccc23)cc1-c1cnc2n[nH]c(C)c2n1,1
Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2ccccc21,1
COc1cccc(-c2ocnc2C(=O)NCc2ccncc2)c1,1
Nc1nc(-c2ccc3[nH]ncc3c2)cs1,1
Cc1cc(OCC2CCC(C(=O)O)C2)c(NC(=O)Nc2cnc(C#N)cn2)cc1Cl,1
CC(C)C(C)Nc1ncc(Cl)c(Nc2nccs2)n1,1
c1ccc(-c2ccc3c(-c4ccnc(Nc5ccc6c(c5)OCCO6)n4)cnn3n2)cc1,1
CC(=O)Nc1nonc1-n1nnc(C(=O)NN=Cc2cccs2)c1-c1ccccc1,1
c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)cc1,1
CC(C)N(C)C(=O)c1c(-c2ccc3[nH]ncc3c2)nnn1Cc1ccccc1,1
CCCN(CCC)Cc1c(C(=O)NN=Cc2ccoc2)nnn1-c1nonc1N,1
CC(C)CC(=O)Nc1ncc([N+](=O)[O-])s1,1
Cc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,1
O=C1NC(=O)C(c2ccccc2Cl)C1=Nc1ccccc1,1
COc1cc(C=C(C#N)c2nc3ccccc3[nH]2)c(Br)cc1O,1
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1Cl,1
NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1C(F)(F)F,1
O=C(O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,1
CN(C)CCCn1nc(C2=C(c3cn(-c4csc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21,1
COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O,1
CCOC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccccc32)c1C,1
O=C(Nc1cccc(N2CCOCC2)n1)Nc1ccnc2c(C(F)(F)F)cccc12,1
O=C(O)CCc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,1
CN1CCN(c2cccc(Nc3nccc(-c4c(C(N)=O)nc5ccccn45)n3)c2)CC1,1
CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,1
O=C(c1cccc(-c2cnc3[nH]ccc3c2)c1)N1CCOCC1,1
CN1C(=O)CC(c2ccncc2)=NC1=NCC(=O)c1cccc(F)c1,1
Cc1ccc(Nc2nc(N)c([N+](=O)[O-])c(NCc3ccco3)n2)cc1,1
CCCC(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,1
Oc1cc(-c2ccc(F)cc2)nc2c(-c3ccc(F)cc3)cnn12,1
O=C(CSc1ccc2nnc(-c3cccs3)n2n1)N1CCCC1,1
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,1
COc1ccc(Nc2nnc(-c3ccc([N+](=O)[O-])cc3)o2)cc1,1
OCCCNc1nccc(-c2cc(Nc3cccc(Cl)c3)ncn2)n1,1
CS(=O)(O)=Nc1ccc(CCNC(=O)c2cc[nH]c3nc(-c4ccc(F)cc4)nc2-3)cc1,1
CC(=O)OCN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,1
Cc1ccc(CNC2C(=O)C(=O)C2=Nc2ccncc2)cc1,1
COc1ccc(C2=C(Nc3cc(Cl)c(O)c(Cl)c3)C(=O)NC2=O)cc1,1
N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,1
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,1
N#Cc1cccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)c1,1
Cn1c(-c2ccc(Cl)cc2)nc2ncnc(N3CCCC3)c21,1
CCN1CCOCCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,1
CNc1cc(-c2ccccc2Cl)nc2c(Br)cnn12,1
CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)n[nH]3)c3ccccc3n2)cc1,1
NCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,1
N#Cc1ccccc1-c1ccc(CSc2nnc(-c3ccccc3)o2)cc1,1
COc1cc(-c2ccc3[nH]nc(C(=O)Nc4ccccc4)c3c2)ccc1O,1
O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cccc(O)c2N1,1
O=C(NCc1ccc(Cl)cc1)c1cc(-c2ccc(O)c(F)c2)nnc1O,1
CC1(C)CC(=O)C2C(=Nc3[nH]nc(C(F)(F)F)c3C2c2cc(F)ccc2C(F)(F)F)C1,1
Cc1cc(C)cc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,1
CCSc1ccc2nnc(-c3ccc(F)cc3)n2n1,1
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,1
Nc1nonc1-c1nc2cnccc2n1C1CCCCC1,1
N#Cc1cccc(C(=O)C(Br)Br)c1,1
Cc1cccc(C(=O)NC2CC(n3cnc(NC(=O)Cc4cccc5ccccc45)c3)C2)n1,1
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc4nccnc4c3N)cc2)c1,1
O=C(NCCc1ccccc1)c1ccc(O)c2[nH]c(-c3ccc(Cl)cc3Cl)nc12,1
CC=S(O)(O)=Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4)nc23)cc1,1
COc1ccc2c(-c3ccnc(Nc4ccc(C#N)cc4)n3)cnn2n1,1
COc1ccccc1C1c2c(C)n[nH]c2N=C(C)C1C(C)=O,1
Cc1cn(CCCNC(=O)c2ccc(O)c3[nH]c(-c4cccs4)nc23)cn1,1
COc1ccccc1N=Nc1c(O)n[nH]c1-c1cnccc1OC,1
CC(C)C1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,1
CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2C,1
Cn1cc(C2=C(c3cccc(OCCN)c3)C(=O)NC2=O)c2ccccc21,1
COc1cnc(-c2cnc3ccccc3c2)nc1-c1cc2c([nH]1)CCNC2=O,1
O=C1N=C(Nc2ccccc2)N=C1Cc1ccc2c(c1)OCO2,1
NNc1cc(N2CCOCC2)nc(OCCc2ccccn2)n1,1
CN(C)CC(OC(=O)N1Cc2c(NC(=O)C(C)(C)C)n[nH]c2C1(C)C)c1ccccc1,1
O=c1c(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)oc2ccccc12,1
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,1
COc1c(NCCNc2ccccn2)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CCCC3)c12,1
COc1cccc(-n2ncc3c(NN=Cc4ccc(CN(C)C)cc4)ncnc32)c1,1
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCNS(C)(=O)=O)cnc(N)c34)cc2)c1,1
CCCN=C1N=C2C=CC=CN2C(=O)C1=Cc1sc(S)nc1O,1
COc1cc2cnc3c(c2cc1OC)C(=O)NC3=O,1
CN(C)c1ncnc2[nH]c(-c3ccccc3)nc12,1
Cn1c(N2CCOC(c3ccc(C#N)cc3F)C2)nc(-c2ccncn2)cc1=O,1
O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21,1
Cc1n[nH]c2c1C(c1ccc(F)cc1Cl)C1C(=O)CC(C)(C)CC1=N2,1
NCCCOc1cc(-c2ccc(Nc3nc4ccccc4o3)cc2)c2c[nH]c(O)c2c1,1
CC(C)(O)c1ccc(-c2cnc3c(n2)N(CC2CCOCC2)CC(=O)N3)cn1,1
CSc1ccc(-c2nnc(Nc3ccc(Cl)cc3)o2)cc1,1
CN(C)S(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4)nc23)cc1,1
CCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,1
Cc1n[nH]c2c1C(c1cccnc1)C1C(=O)CC(C)(C)CC1=N2,1
COC(=O)COc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,1
COc1ccc2c(-c3ccnc(Nc4ccc([N+](=O)[O-])cc4)n3)cnn2n1,1
COCC1COc2ccc(-c3nnc(SCc4ccc(-c5ccccc5C#N)cc4)o3)cc2O1,1
c1ccc(-c2ccc(CSc3nnc(-c4ccncc4)o3)cc2)cc1,1
Clc1ccc(Nc2c(-c3ccc4[nH]ncc4c3)nc3ncccn23)cc1,1
ON=Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,1
[H]C([H])([H])Oc1cccc(C(C)NC(=O)c2sc(-c3ccncc3)nc2C)c1,1
Cc1ccc(-c2ccc3occ(-c4ccc(C(N)=O)cc4)c3c2)o1,1
Nc1nc(NCC2CCCO2)nc(Nc2ccccc2)c1[N+](=O)[O-],1
CN(C)CCCN(C)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,1
CC(O)c1cc(NCc2cccnc2)n2ncc(Br)c2n1,1
CC1COc2c(NCCCc3ccccc3)c(F)c(N)c3c(=O)c(C#N)cn1c23,1
COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1Cl,1
COc1cc(-c2cc(-c3cc(C)cc(Cl)c3O)nc3ncnc(N)c23)ccc1O,1
Cc1cccc(Nc2nc(NCC3CCCO3)nc(N)c2[N+](=O)[O-])c1,1
COCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(F)c(F)cc21,1
COc1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(C(F)(F)F)c1,1
CC(=O)OCCn1nc(-c2cccc(Br)c2)c2c(C(F)(F)F)cc(O)nc21,1
O=C1NC(=S)SC1=Cc1ccc(O)c([N+](=O)[O-])c1,1
Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,1
O=C1NC(=O)C(c2ccc(Cl)cc2)C1=Nc1ccc(O)c(Cl)c1,1
Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccsc1-3,1
CCc1nccn2c(-c3ccnc(NCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12,1
Cc1cccc(CNc2cc(-c3c[nH]c4ncccc34)cc(Cl)n2)c1C,1
CCC(O)CNc1nc(SC)nc2sc3c(c12)CCN(C)C3,1
COc1cccc(CSc2nnc(-c3ccc(C#N)cc3)o2)c1,1
Cc1c(-c2cccc(OCc3ccccc3)c2)c2c(N)ncnc2n1C1CCC(N2CCCC2)CC1,1
NC(=O)c1cc2c(-c3ccccc3)cncc2s1,1
Cc1n[nH]c2c1C(c1cccs1)C1C(=O)CC(C)(C)CC1=N2,1
COc1ccccc1C1C(=O)NC(=O)C1=Nc1ccc(SC)cc1,1
O=C(O)COc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,1
CC(=O)N1CCC(Nc2cncc(C(=O)c3cn(C(C)C)c4ncnc(N)c34)n2)C1c1ccccc1,1
COc1cc(C=NNc2ccc([N+](=O)[O-])cn2)cc(OC)c1O,1
COc1ccc(-c2nc3c(C(=O)Nc4cnccc4C)ccnc3[nH]2)cc1,1
Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc(Cl)ccc21,1
Cc1ccc(-c2ccc3occ(-c4ccc(F)cc4)c3c2)o1,1
COc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)noc12,1
Brc1cnn2c(NCc3cccnc3)cc(C3CCNCC3)nc12,1
CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(CCN)nccn23)n1,1
O=C1Nc2ccc3ncsc3c2C1C=Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,1
Cc1n[nH]c2c1C(c1ccccc1Br)C1C(=O)CC(C)(C)CC1=N2,1
COc1ccc2occ(C(=O)c3cccs3)c2c1,1
COc1cccc(-n2ncc3c(NN=Cc4ccc(OCc5ccc(F)cc5)cc4)ncnc32)c1,1
COc1ccc(C=NNC(=O)c2ccncc2)cc1,1
CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccccc4)c(Br)cc23)CC1,1
Cn1cc(C2=C(c3cccc(NCCCO)c3)C(=O)NC2=O)c2ccccc21,1
Oc1cc(C(F)(F)F)c2c(-c3cccc(C(F)(F)F)c3)n[nH]c2n1,1
Clc1cc(-c2c[nH]c3ncccc23)nc(NC2CCOCC2)n1,1
CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,1
Nc1nc(NCCCN2CCOCC2)nc(Nc2ccc(Cl)cc2)c1[N+](=O)[O-],1
COc1ccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)cc1,1
CCCC(=O)Nc1[nH]nc2c(Cl)c(Cl)c(-c3ccccc3)cc12,1
CN(C)c1nc2ccc1CCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CC2,1
CCn1c(=O)sn(C2CCCCC2)c1=O,1
CN(C)CC(C)(C)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1,1
CCCc1c(-c2ccc(O)cc2)nc2ncc[nH]c1-2,1
COc1ccc(-c2ocnc2C(=O)NCc2ccn3ccnc3c2)cc1Cl,1
CCCC(=O)Nc1n[nH]c2ncc(-c3ccc(-c4ccccc4)cc3)cc12,1
COc1cc(F)ccc1-c1c[nH]c(=O)c2cc(-c3ccncc3)sc12,1
OCCCNc1nccc(-c2c(-c3ccc(F)cc3)nn3cc(C(F)(F)F)ccc23)n1,1
O=C1NC(=S)SC1=Cc1ccc(N2CCOCC2)o1,1
N#Cc1ccc(NC(=O)Nc2ccnc3cc(C(F)(F)F)ccc23)nc1,1
CNCCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(F)ccc21,1
Oc1ncc(Br)c2sc(-c3ccncc3)cc12,1
CCCC(=O)Nc1[nH]nc2cc(C3C=CC(=O)C(O)=C3)ccc12,1
O=C(Nc1ncnc2oc(-c3ccc(Cl)cc3)cc12)C1CCCC1,1
Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1,1
O=C1NC(=O)C(c2nn(CCCN3CCOCC3)c3ccccc23)=C1c1cn(-c2ccc3ccccc3c2)c2ccccc12,1
COc1ccc(C=C2SC(=O)NC2=O)cc1S(=O)(=O)O,1
Cc1nc(-c2ccoc2)c(-c2cnc3n[nH]c(C)c3n2)cc1OCC(N)Cc1c[nH]c2ccccc12,1
CC1CCN(C(=O)CC#N)CC1c1ncc2cnc3[nH]ccc3n12,1
COc1cc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2c(OC)c1O,1
NC(=O)Cn1cc(-c2cc(-c3cc4ccccc4s3)c3n[nH]cc3c2)c2nc(N)ncc21,1
CCN1CCN(CCCC(=O)Nc2n[nH]c3nnc(-c4ccccc4)cc23)CC1,1
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,1
Clc1ccccc1-c1cc(NCOc2cccnc2)n2ncc(Br)c2n1,1
COc1ccc(CSc2nnc(C3C=Cc4nccn4C3)o2)cc1C(F)(F)F,1
CC1(C)CC(=O)C2C(=Nc3[nH]nc(C(F)(F)F)c3C2c2c(F)cccc2F)C1,1
O=C(O)c1ccc(Nc2ncc(C3C=NN=N3)c(Nc3ccccc3)n2)cc1,1
NCC(O)C(O)Cn1cc(I)c2c(N)ncnc21,1
Oc1nc(-c2cc3c(Oc4ccc(I)cc4)cncc3s2)no1,1
Cn1sc(=O)n(-c2ccc(C(F)(F)F)cc2)c1=O,1
Cc1nc2c(sc3c(Br)ccc(Cl)c32)c(=O)o1,1
O=C(Nc1[nH]nc2nc(-c3ccco3)ccc12)C1CC1,1
N#CCCc1ccc2c(c1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,1
Fc1ccccc1-c1cc(NCOc2cccnc2)n2ncc(Br)c2n1,1
COc1ccc2c(c1)c(-c1cc3nccnc3[nH]1)cn2C,1
CCN(CC)Cc1c(C(=O)NN=Cc2ccncc2)nnn1-c1nonc1N,1
COc1cc2nccc(Oc3ccc(NC(=S)NC(=O)c4ccccc4C)cc3)c2cc1OC,1
Cn1cc(C=C2C(=O)Nc3cccnc32)c2ccccc21,1
O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(-c3ccc(CO)cc3)s1)CC2,1
COCCc1cccc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(CCOC)c12,1
Cc1cc(O)nc2[nH]nc(-c3cccc(-c4ccc(Cl)cc4)c3)c12,1
N#Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccsc1-3,1
Cc1cccc2c3c([nH]c12)-c1ccccc1NC(=O)C3,1
CCN(CC)CCNC(=O)c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,1
COc1cc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c2cn1,1
O=C1NN=C(c2ccccc2)C1=NNc1ccc(Cl)cc1,1
Cc1nc(COc2ccccc2Cl)sc1-c1ccnc(N)n1,1
Cc1[nH]nc2c1C(c1ccccc1I)C(C#N)C(=N)O2,1
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CCO)c5)cnc(N)c34)cc2F)c1,1
Cn1cc(C2=C(c3cccc(CC(O)CO)c3)C(=O)NC2=O)c2ccccc21,1
Cc1n[nH]c2ncc(-c3cc(OCC(N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,1
C(=Cc1cncc(OC2CCNC2)c1)c1ccncc1,1
Fc1ccccc1Cn1cc(-c2ccc3[nH]ncc3c2)nn1,1
CC(C)CC(=O)Nc1ncnc2[nH]c(-c3ccccc3)nc12,1
Cc1cc(Cl)ccc1NC(=S)NNC(=O)C(O)(c1ccccc1)c1ccccc1,1
CCCCCc1nc2c(-c3ccc(Cl)cc3)nnc-2c(O)n1N=C(O)c1cccc(C)c1,1
Cc1c(C#N)c(O)nc(O)c1N=Nc1ccc(S(N)(=O)=O)cc1,1
COc1ccncc1NC(=O)c1ccnc2nc(-c3ccc(F)cc3)[nH]c12,1
COc1cc(Nc2ncnc(N3CCCc4cc(C)ccc43)n2)cc(OC)c1OC,1
C=S(O)c1ccc(-c2coc3ccc(-c4nnc(C)s4)cc23)cc1,1
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,1
CC1CC2(CCC2)n2cc(C(=O)O)c(=O)c3c(N)c(F)c(NCCNc4ccccn4)c(c32)O1,1
Oc1ncnc2c1oc1ccc(Cl)cc12,1
Cc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,1
Oc1ccccc1-c1cc2nccnc2[nH]1,1
CCn1c(-c2nonc2N)nc2ccccc21,1
N#CCc1cccc(-c2c[nH]c(=O)c3cc(-c4ccncc4)sc23)c1,1
CCCC(=O)Nc1n[nH]c2cc(-c3ccc(C(C)(C)C)cc3)ccc12,1
CS(=O)(O)=Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(Cl)cc4)nc23)cc1,1
COCc1ccc2c(C3=C(c4cn(C)c5ccc(F)cc45)C(=O)NC3=O)coc2c1,1
COc1cc(C=C(C#N)c2[nH]nc(N)c2C#N)ccc1O,1
Cc1nnc2[nH]cc(-c3cc(OCC(N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)cc1-2,1
